,id,terrestrial_date,sol,ls,month,min_temp,pressure,terrestrial_days_on_mars
1363,1389,2016-09-23,1469,228,8,-72.0,881.0,0 days 00:00:00.000001295
1364,1391,2016-09-24,1470,228,8,-70.0,879.0,0 days 00:00:00.000001296
1365,1392,2016-09-25,1471,229,8,-71.0,880.0,0 days 00:00:00.000001296
1366,1390,2016-09-26,1472,229,8,-68.0,879.0,0 days 00:00:00.000001297
1367,1393,2016-09-27,1473,230,8,-67.0,881.0,0 days 00:00:00.000001298
1368,1394,2016-09-28,1474,231,8,-68.0,889.0,0 days 00:00:00.000001299
1369,1396,2016-09-29,1475,231,8,-72.0,890.0,0 days 00:00:00.000001300
1370,1395,2016-09-30,1476,232,8,-69.0,888.0,0 days 00:00:00.000001301
1371,1397,2016-10-01,1477,233,8,-72.0,888.0,0 days 00:00:00.000001302
1372,1399,2016-10-02,1478,233,8,-68.0,887.0,0 days 00:00:00.000001302
1373,1398,2016-10-03,1479,234,8,-66.0,890.0,0 days 00:00:00.000001303
1374,1400,2016-10-04,1480,235,8,-68.0,893.0,0 days 00:00:00.000001304
1375,1401,2016-10-05,1481,235,8,-70.0,893.0,0 days 00:00:00.000001305
1376,1403,2016-10-06,1482,236,8,-68.0,893.0,0 days 00:00:00.000001306
1377,1402,2016-10-07,1483,237,8,-68.0,892.0,0 days 00:00:00.000001307
1378,1404,2016-10-08,1484,237,8,-68.0,895.0,0 days 00:00:00.000001308
1379,1405,2016-10-09,1485,238,8,-71.0,899.0,0 days 00:00:00.000001308
1380,1406,2016-10-10,1486,239,8,-71.0,901.0,0 days 00:00:00.000001309
1381,1407,2016-10-11,1487,239,8,-68.0,901.0,0 days 00:00:00.000001310
1382,1408,2016-10-12,1488,240,9,-69.0,902.0,0 days 00:00:00.000001311
1383,1410,2016-10-14,1489,240,9,-68.0,903.0,0 days 00:00:00.000001313
1384,1411,2016-10-15,1490,241,9,-66.0,904.0,0 days 00:00:00.000001314
1385,1409,2016-10-16,1491,242,9,-69.0,906.0,0 days 00:00:00.000001315
1386,1412,2016-10-17,1492,242,9,-68.0,910.0,0 days 00:00:00.000001315
1387,1413,2016-10-18,1493,243,9,-70.0,905.0,0 days 00:00:00.000001316
1388,1414,2016-10-19,1494,244,9,-70.0,904.0,0 days 00:00:00.000001317
1389,1416,2016-10-20,1495,244,9,-71.0,903.0,0 days 00:00:00.000001318
1390,1415,2016-10-21,1496,245,9,-72.0,906.0,0 days 00:00:00.000001319
1391,1417,2016-10-22,1497,246,9,-68.0,909.0,0 days 00:00:00.000001320
1392,1418,2016-10-23,1498,246,9,-68.0,907.0,0 days 00:00:00.000001321
1393,1419,2016-10-24,1499,247,9,-69.0,903.0,0 days 00:00:00.000001321
1394,1420,2016-10-25,1500,248,9,-70.0,903.0,0 days 00:00:00.000001322
1395,1421,2016-10-26,1501,248,9,-69.0,903.0,0 days 00:00:00.000001323
1396,1422,2016-10-27,1502,249,9,-69.0,907.0,0 days 00:00:00.000001324
1397,1424,2016-10-28,1503,250,9,-70.0,909.0,0 days 00:00:00.000001325
1398,1423,2016-10-29,1504,250,9,-69.0,910.0,0 days 00:00:00.000001326
1399,1425,2016-10-30,1505,251,9,-69.0,906.0,0 days 00:00:00.000001327
1400,1426,2016-10-31,1506,252,9,-71.0,907.0,0 days 00:00:00.000001327
1401,1427,2016-11-01,1507,252,9,-70.0,907.0,0 days 00:00:00.000001328
1402,1428,2016-11-02,1508,253,9,-70.0,907.0,0 days 00:00:00.000001329
1403,1430,2016-11-03,1509,254,9,-70.0,910.0,0 days 00:00:00.000001330
1404,1431,2016-11-04,1510,254,9,-70.0,908.0,0 days 00:00:00.000001331
1405,1429,2016-11-05,1511,255,9,-77.0,908.0,0 days 00:00:00.000001332
1406,1432,2016-11-06,1512,255,9,-78.0,906.0,0 days 00:00:00.000001333
1407,1433,2016-11-07,1513,256,9,-74.0,907.0,0 days 00:00:00.000001334
1408,1434,2016-11-08,1514,257,9,-73.0,906.0,0 days 00:00:00.000001334
1409,1435,2016-11-09,1515,257,9,-76.0,906.0,0 days 00:00:00.000001335
1410,1436,2016-11-10,1516,258,9,-71.0,909.0,0 days 00:00:00.000001336
1411,1437,2016-11-11,1517,259,9,-76.0,911.0,0 days 00:00:00.000001337
1412,1438,2016-11-12,1518,259,9,-78.0,909.0,0 days 00:00:00.000001338
1413,1440,2016-11-13,1519,260,9,-72.0,906.0,0 days 00:00:00.000001339
1414,1439,2016-11-14,1520,261,9,-73.0,905.0,0 days 00:00:00.000001340
1415,1441,2016-11-15,1521,261,9,-71.0,905.0,0 days 00:00:00.000001340
1416,1442,2016-11-16,1522,262,9,-71.0,905.0,0 days 00:00:00.000001341
1417,1443,2016-11-17,1523,263,9,-77.0,905.0,0 days 00:00:00.000001342
1418,1444,2016-11-18,1524,263,9,-76.0,904.0,0 days 00:00:00.000001343
1419,1445,2016-11-20,1525,264,9,-74.0,902.0,0 days 00:00:00.000001345
1420,1446,2016-11-21,1526,265,9,-72.0,900.0,0 days 00:00:00.000001346
1421,1449,2016-11-22,1527,265,9,-71.0,900.0,0 days 00:00:00.000001346
1422,1450,2016-11-23,1528,266,9,-72.0,898.0,0 days 00:00:00.000001347
1423,1451,2016-11-24,1529,267,9,-73.0,900.0,0 days 00:00:00.000001348
1424,1452,2016-11-25,1530,267,9,-71.0,899.0,0 days 00:00:00.000001349
1425,1447,2016-11-26,1531,268,9,-76.0,900.0,0 days 00:00:00.000001350
1426,1448,2016-11-27,1532,268,9,-72.0,900.0,0 days 00:00:00.000001351
1427,1453,2016-11-28,1533,269,9,-72.0,896.0,0 days 00:00:00.000001352
1428,1454,2016-11-29,1534,270,10,-73.0,898.0,0 days 00:00:00.000001353
1429,1455,2016-11-30,1535,270,10,-73.0,900.0,0 days 00:00:00.000001353
1430,1456,2016-12-01,1536,271,10,-71.0,901.0,0 days 00:00:00.000001354
1431,1458,2016-12-02,1537,272,10,-74.0,900.0,0 days 00:00:00.000001355
1432,1457,2016-12-03,1538,272,10,-73.0,898.0,0 days 00:00:00.000001356
1433,1459,2016-12-04,1539,273,10,-74.0,896.0,0 days 00:00:00.000001357
1434,1460,2016-12-05,1540,274,10,-72.0,896.0,0 days 00:00:00.000001358
1435,1461,2016-12-06,1541,274,10,-76.0,895.0,0 days 00:00:00.000001359
1436,1462,2016-12-07,1542,275,10,-73.0,895.0,0 days 00:00:00.000001359
1437,1464,2016-12-08,1543,276,10,-74.0,896.0,0 days 00:00:00.000001360
1438,1463,2016-12-09,1544,276,10,-71.0,894.0,0 days 00:00:00.000001361
1439,1465,2016-12-10,1545,277,10,-73.0,891.0,0 days 00:00:00.000001362
1440,1467,2016-12-11,1546,277,10,-73.0,889.0,0 days 00:00:00.000001363
1441,1466,2016-12-12,1547,278,10,-75.0,887.0,0 days 00:00:00.000001364
1442,1468,2016-12-13,1548,279,10,-76.0,887.0,0 days 00:00:00.000001365
1443,1469,2016-12-14,1549,279,10,-76.0,887.0,0 days 00:00:00.000001365
1444,1472,2016-12-15,1550,280,10,-71.0,888.0,0 days 00:00:00.000001366
1445,1471,2016-12-16,1551,281,10,-71.0,886.0,0 days 00:00:00.000001367
1446,1470,2016-12-17,1552,281,10,-74.0,886.0,0 days 00:00:00.000001368
1447,1474,2016-12-18,1553,282,10,-77.0,884.0,0 days 00:00:00.000001369
1448,1473,2016-12-19,1554,283,10,-70.0,882.0,0 days 00:00:00.000001370
1449,1477,2016-12-20,1555,283,10,-71.0,883.0,0 days 00:00:00.000001371
1450,1478,2016-12-21,1556,284,10,-72.0,883.0,0 days 00:00:00.000001372
1451,1475,2016-12-22,1557,284,10,-70.0,883.0,0 days 00:00:00.000001372
1452,1476,2016-12-23,1558,285,10,-72.0,880.0,0 days 00:00:00.000001373
1453,1484,2016-12-24,1559,286,10,-76.0,879.0,0 days 00:00:00.000001374
1454,1482,2016-12-25,1560,286,10,-76.0,877.0,0 days 00:00:00.000001375
1455,1485,2016-12-27,1561,287,10,-77.0,877.0,0 days 00:00:00.000001377
1456,1479,2016-12-28,1562,288,10,-73.0,877.0,0 days 00:00:00.000001378
1457,1483,2016-12-29,1563,288,10,-75.0,879.0,0 days 00:00:00.000001378
1458,1481,2016-12-30,1564,289,10,-70.0,877.0,0 days 00:00:00.000001379
1459,1480,2016-12-31,1565,290,10,-72.0,874.0,0 days 00:00:00.000001380
1460,1487,2017-01-01,1566,290,10,-76.0,876.0,0 days 00:00:00.000001381
1461,1486,2017-01-02,1567,291,10,-70.0,872.0,0 days 00:00:00.000001382
1462,1488,2017-01-03,1568,291,10,-71.0,876.0,0 days 00:00:00.000001383
1463,1492,2017-01-04,1569,292,10,-70.0,873.0,0 days 00:00:00.000001384
1464,1491,2017-01-05,1570,293,10,-71.0,873.0,0 days 00:00:00.000001384
1465,1490,2017-01-06,1571,293,10,-70.0,873.0,0 days 00:00:00.000001385
1466,1489,2017-01-07,1572,294,10,-81.0,869.0,0 days 00:00:00.000001386
1467,1493,2017-01-08,1573,295,10,-74.0,872.0,0 days 00:00:00.000001387
1468,1495,2017-01-09,1574,295,10,-72.0,868.0,0 days 00:00:00.000001388
1469,1494,2017-01-10,1575,296,10,-73.0,871.0,0 days 00:00:00.000001389
1470,1496,2017-01-11,1576,296,10,-72.0,869.0,0 days 00:00:00.000001390
1471,1498,2017-01-12,1577,297,10,-72.0,866.0,0 days 00:00:00.000001391
1472,1499,2017-01-13,1578,298,10,-74.0,868.0,0 days 00:00:00.000001391
1473,1500,2017-01-14,1579,298,10,-73.0,862.0,0 days 00:00:00.000001392
1474,1497,2017-01-15,1580,299,10,-72.0,867.0,0 days 00:00:00.000001393
1475,1501,2017-01-16,1581,299,10,-72.0,862.0,0 days 00:00:00.000001394
1476,1503,2017-01-17,1582,300,11,-74.0,862.0,0 days 00:00:00.000001395
1477,1502,2017-01-18,1583,301,11,-75.0,862.0,0 days 00:00:00.000001396
1478,1505,2017-01-19,1584,301,11,-77.0,860.0,0 days 00:00:00.000001397
1479,1506,2017-01-20,1585,302,11,-76.0,864.0,0 days 00:00:00.000001397
1480,1504,2017-01-21,1586,303,11,-72.0,858.0,0 days 00:00:00.000001398
1481,1508,2017-01-22,1587,303,11,-73.0,860.0,0 days 00:00:00.000001399
1482,1507,2017-01-23,1588,304,11,-72.0,858.0,0 days 00:00:00.000001400
1483,1510,2017-01-24,1589,304,11,-72.0,857.0,0 days 00:00:00.000001401
1484,1509,2017-01-25,1590,305,11,-76.0,860.0,0 days 00:00:00.000001402
1485,1512,2017-01-26,1591,306,11,-73.0,852.0,0 days 00:00:00.000001403
1486,1511,2017-01-27,1592,306,11,-71.0,857.0,0 days 00:00:00.000001404
1487,1513,2017-01-28,1593,307,11,-72.0,852.0,0 days 00:00:00.000001404
1488,1514,2017-01-29,1594,307,11,-74.0,855.0,0 days 00:00:00.000001405
1489,1515,2017-01-30,1595,308,11,-71.0,855.0,0 days 00:00:00.000001406
1490,1516,2017-01-31,1596,309,11,-74.0,850.0,0 days 00:00:00.000001407
1491,1517,2017-02-01,1597,309,11,-73.0,855.0,0 days 00:00:00.000001408
1492,1519,2017-02-03,1598,310,11,-70.0,849.0,0 days 00:00:00.000001410
1493,1518,2017-02-04,1599,310,11,-72.0,853.0,0 days 00:00:00.000001410
1494,1520,2017-02-05,1600,311,11,-71.0,850.0,0 days 00:00:00.000001411
1495,1522,2017-02-06,1601,312,11,-71.0,853.0,0 days 00:00:00.000001412
1496,1521,2017-02-07,1602,312,11,-77.0,852.0,0 days 00:00:00.000001413
1497,1523,2017-02-08,1603,313,11,-76.0,847.0,0 days 00:00:00.000001414
1498,1524,2017-02-09,1604,313,11,-77.0,850.0,0 days 00:00:00.000001415
1499,1526,2017-02-10,1605,314,11,-73.0,846.0,0 days 00:00:00.000001416
1500,1525,2017-02-11,1606,315,11,-75.0,850.0,0 days 00:00:00.000001416
1501,1528,2017-02-12,1607,315,11,-77.0,846.0,0 days 00:00:00.000001417
1502,1527,2017-02-13,1608,316,11,-72.0,847.0,0 days 00:00:00.000001418
1503,1529,2017-02-14,1609,316,11,-71.0,847.0,0 days 00:00:00.000001419
1504,1534,2017-02-18,1613,319,11,-72.0,846.0,0 days 00:00:00.000001423
1505,1533,2017-02-19,1614,319,11,-73.0,837.0,0 days 00:00:00.000001423
1506,1536,2017-02-20,1615,320,11,-73.0,842.0,0 days 00:00:00.000001424
1507,1535,2017-02-21,1616,320,11,-73.0,848.0,0 days 00:00:00.000001425
1508,1537,2017-02-22,1617,321,11,-72.0,840.0,0 days 00:00:00.000001426
1509,1540,2017-02-23,1618,322,11,-71.0,845.0,0 days 00:00:00.000001427
1510,1538,2017-02-24,1619,322,11,-73.0,841.0,0 days 00:00:00.000001428
1511,1539,2017-02-25,1620,323,11,-70.0,844.0,0 days 00:00:00.000001429
1512,1541,2017-02-26,1621,323,11,-73.0,842.0,0 days 00:00:00.000001429
1513,1542,2017-02-27,1622,324,11,-71.0,841.0,0 days 00:00:00.000001430
1514,1544,2017-02-28,1623,324,11,-71.0,840.0,0 days 00:00:00.000001431
1515,1543,2017-03-01,1624,325,11,-72.0,837.0,0 days 00:00:00.000001432
1516,1546,2017-03-02,1625,326,11,-71.0,839.0,0 days 00:00:00.000001433
1517,1545,2017-03-03,1626,326,11,-71.0,839.0,0 days 00:00:00.000001434
1518,1547,2017-03-04,1627,327,11,-72.0,838.0,0 days 00:00:00.000001435
1519,1549,2017-03-05,1628,327,11,-71.0,839.0,0 days 00:00:00.000001435
1520,1548,2017-03-06,1629,328,11,-74.0,837.0,0 days 00:00:00.000001436
1521,1551,2017-03-07,1630,328,11,-77.0,838.0,0 days 00:00:00.000001437
1522,1550,2017-03-08,1631,329,11,-77.0,837.0,0 days 00:00:00.000001438
1523,1552,2017-03-09,1632,330,12,-72.0,836.0,0 days 00:00:00.000001439
1524,1554,2017-03-10,1633,330,12,-75.0,834.0,0 days 00:00:00.000001440
1525,1553,2017-03-12,1634,331,12,-72.0,834.0,0 days 00:00:00.000001442
1526,1555,2017-03-13,1635,331,12,-73.0,833.0,0 days 00:00:00.000001442
1527,1556,2017-03-14,1636,332,12,-72.0,834.0,0 days 00:00:00.000001443
1528,1557,2017-03-15,1637,332,12,-73.0,833.0,0 days 00:00:00.000001444
1529,1559,2017-03-16,1638,333,12,-73.0,833.0,0 days 00:00:00.000001445
1530,1558,2017-03-17,1639,334,12,-71.0,832.0,0 days 00:00:00.000001446
1531,1561,2017-03-18,1640,334,12,-72.0,832.0,0 days 00:00:00.000001447
1532,1560,2017-03-19,1641,335,12,-72.0,831.0,0 days 00:00:00.000001448
1533,1564,2017-03-20,1642,335,12,-72.0,829.0,0 days 00:00:00.000001448
1534,1563,2017-03-21,1643,336,12,-74.0,832.0,0 days 00:00:00.000001449
1535,1562,2017-03-22,1644,336,12,-74.0,832.0,0 days 00:00:00.000001450
1536,1567,2017-03-23,1645,337,12,-74.0,832.0,0 days 00:00:00.000001451
1537,1565,2017-03-24,1646,337,12,-74.0,831.0,0 days 00:00:00.000001452
1538,1566,2017-03-25,1647,338,12,-73.0,831.0,0 days 00:00:00.000001453
1539,1568,2017-03-26,1648,339,12,-73.0,830.0,0 days 00:00:00.000001454
1540,1569,2017-03-27,1649,339,12,-74.0,830.0,0 days 00:00:00.000001454
1541,1570,2017-03-28,1650,340,12,-75.0,833.0,0 days 00:00:00.000001455
1542,1571,2017-03-29,1651,340,12,-77.0,833.0,0 days 00:00:00.000001456
1543,1572,2017-03-30,1652,341,12,-76.0,834.0,0 days 00:00:00.000001457
1544,1573,2017-03-31,1653,341,12,-75.0,833.0,0 days 00:00:00.000001458
1545,1575,2017-04-01,1654,342,12,-75.0,829.0,0 days 00:00:00.000001459
1546,1574,2017-04-02,1655,342,12,-76.0,831.0,0 days 00:00:00.000001460
1547,1576,2017-04-03,1656,343,12,-75.0,832.0,0 days 00:00:00.000001461
1548,1578,2017-04-04,1657,343,12,-75.0,836.0,0 days 00:00:00.000001461
1549,1577,2017-04-05,1658,344,12,-77.0,835.0,0 days 00:00:00.000001462
1550,1579,2017-04-06,1659,345,12,-77.0,832.0,0 days 00:00:00.000001463
1551,1581,2017-04-07,1660,345,12,-74.0,832.0,0 days 00:00:00.000001464
1552,1580,2017-04-08,1661,346,12,-75.0,831.0,0 days 00:00:00.000001465
1553,1583,2017-04-09,1662,346,12,-75.0,831.0,0 days 00:00:00.000001466
1554,1584,2017-04-10,1663,347,12,-74.0,832.0,0 days 00:00:00.000001467
1555,1586,2017-04-11,1664,347,12,-74.0,832.0,0 days 00:00:00.000001467
1556,1585,2017-04-12,1665,348,12,-76.0,833.0,0 days 00:00:00.000001468
1557,1582,2017-04-13,1666,348,12,-76.0,834.0,0 days 00:00:00.000001469
1558,1588,2017-04-14,1667,349,12,-76.0,833.0,0 days 00:00:00.000001470
1559,1587,2017-04-15,1668,349,12,-77.0,831.0,0 days 00:00:00.000001471
1560,1589,2017-04-16,1669,350,12,-74.0,833.0,0 days 00:00:00.000001472
1561,1590,2017-04-18,1670,350,12,-76.0,834.0,0 days 00:00:00.000001473
1562,1591,2017-04-19,1671,351,12,-76.0,832.0,0 days 00:00:00.000001474
1563,1592,2017-04-20,1672,351,12,-74.0,833.0,0 days 00:00:00.000001475
1564,1594,2017-04-21,1673,352,12,-75.0,836.0,0 days 00:00:00.000001476
1565,1593,2017-04-22,1674,352,12,-75.0,835.0,0 days 00:00:00.000001477
1566,1595,2017-04-23,1675,353,12,-75.0,835.0,0 days 00:00:00.000001478
1567,1596,2017-04-24,1676,354,12,-76.0,837.0,0 days 00:00:00.000001479
1568,1597,2017-04-25,1677,354,12,-74.0,835.0,0 days 00:00:00.000001480
1569,1598,2017-04-26,1678,355,12,-74.0,836.0,0 days 00:00:00.000001480
1570,1599,2017-04-27,1679,355,12,-75.0,836.0,0 days 00:00:00.000001481
1571,1601,2017-04-28,1680,356,12,-74.0,835.0,0 days 00:00:00.000001482
1572,1602,2017-04-29,1681,356,12,-74.0,837.0,0 days 00:00:00.000001483
1573,1603,2017-04-30,1682,357,12,-76.0,839.0,0 days 00:00:00.000001484
1574,1600,2017-05-01,1683,357,12,-75.0,837.0,0 days 00:00:00.000001485
1575,1604,2017-05-02,1684,358,12,-75.0,837.0,0 days 00:00:00.000001486
1576,1605,2017-05-03,1685,358,12,-77.0,838.0,0 days 00:00:00.000001486
1577,1607,2017-05-04,1686,359,12,-75.0,838.0,0 days 00:00:00.000001487
1578,1608,2017-05-05,1687,359,12,-75.0,838.0,0 days 00:00:00.000001488
1579,1606,2017-05-06,1688,0,1,-76.0,840.0,0 days 00:00:00.000001489
1580,1610,2017-05-07,1689,0,1,-75.0,840.0,0 days 00:00:00.000001490
1581,1609,2017-05-08,1690,1,1,-76.0,840.0,0 days 00:00:00.000001491
1582,1614,2017-05-10,1692,2,1,-62.0,820.0,0 days 00:00:00.000001492
1583,1612,2017-05-11,1693,2,1,-76.0,840.0,0 days 00:00:00.000001493
1584,1613,2017-05-12,1694,3,1,-76.0,840.0,0 days 00:00:00.000001494
1585,1611,2017-05-13,1695,3,1,-77.0,840.0,0 days 00:00:00.000001495
1586,1615,2017-05-14,1696,4,1,-75.0,841.0,0 days 00:00:00.000001496
1587,1616,2017-05-15,1697,4,1,-77.0,841.0,0 days 00:00:00.000001497
1588,1618,2017-05-16,1698,5,1,-77.0,842.0,0 days 00:00:00.000001498
1589,1617,2017-05-17,1699,5,1,-76.0,843.0,0 days 00:00:00.000001499
1590,1619,2017-05-18,1700,6,1,-76.0,842.0,0 days 00:00:00.000001499
1591,1620,2017-05-19,1701,6,1,-76.0,841.0,0 days 00:00:00.000001500
1592,1621,2017-05-20,1702,7,1,-75.0,842.0,0 days 00:00:00.000001501
1593,1622,2017-05-21,1703,7,1,-76.0,843.0,0 days 00:00:00.000001502
1594,1625,2017-05-22,1704,8,1,-77.0,844.0,0 days 00:00:00.000001503
1595,1623,2017-05-23,1705,8,1,-76.0,845.0,0 days 00:00:00.000001504
1596,1624,2017-05-24,1706,9,1,-77.0,845.0,0 days 00:00:00.000001505
1597,1627,2017-05-26,1707,9,1,-77.0,846.0,0 days 00:00:00.000001506
1598,1626,2017-05-27,1708,10,1,-76.0,846.0,0 days 00:00:00.000001507
1599,1628,2017-05-28,1709,10,1,-76.0,847.0,0 days 00:00:00.000001508
1600,1629,2017-05-29,1710,11,1,-76.0,848.0,0 days 00:00:00.000001509
1601,1631,2017-05-30,1711,11,1,-75.0,848.0,0 days 00:00:00.000001510
1602,1630,2017-05-31,1712,12,1,-77.0,849.0,0 days 00:00:00.000001511
1603,1635,2017-06-01,1713,12,1,-75.0,850.0,0 days 00:00:00.000001512
1604,1633,2017-06-02,1714,13,1,-77.0,849.0,0 days 00:00:00.000001512
1605,1634,2017-06-03,1715,13,1,-77.0,851.0,0 days 00:00:00.000001513
1606,1632,2017-06-04,1716,14,1,-76.0,850.0,0 days 00:00:00.000001514
1607,1636,2017-06-05,1717,14,1,-76.0,851.0,0 days 00:00:00.000001515
1608,1637,2017-06-06,1718,15,1,-77.0,852.0,0 days 00:00:00.000001516
1609,1639,2017-06-07,1719,15,1,-77.0,853.0,0 days 00:00:00.000001517
1610,1638,2017-06-08,1720,16,1,-76.0,853.0,0 days 00:00:00.000001518
1611,1641,2017-06-09,1721,16,1,-76.0,852.0,0 days 00:00:00.000001518
1612,1640,2017-06-10,1722,17,1,-77.0,854.0,0 days 00:00:00.000001519
1613,1642,2017-06-11,1723,17,1,-76.0,854.0,0 days 00:00:00.000001520
1614,1643,2017-06-12,1724,18,1,-77.0,856.0,0 days 00:00:00.000001521
1615,1644,2017-06-13,1725,18,1,-79.0,857.0,0 days 00:00:00.000001522
1616,1645,2017-06-14,1726,19,1,-76.0,855.0,0 days 00:00:00.000001523
1617,1647,2017-06-15,1727,19,1,-75.0,855.0,0 days 00:00:00.000001524
1618,1648,2017-06-16,1728,20,1,-76.0,855.0,0 days 00:00:00.000001524
1619,1646,2017-06-17,1729,20,1,-76.0,858.0,0 days 00:00:00.000001525
1620,1650,2017-06-18,1730,21,1,-77.0,858.0,0 days 00:00:00.000001526
1621,1649,2017-06-19,1731,21,1,-78.0,857.0,0 days 00:00:00.000001527
1622,1651,2017-06-20,1732,22,1,-78.0,858.0,0 days 00:00:00.000001528
1623,1652,2017-06-21,1733,22,1,-77.0,859.0,0 days 00:00:00.000001529
1624,1655,2017-06-22,1734,23,1,-78.0,859.0,0 days 00:00:00.000001530
1625,1653,2017-06-23,1735,23,1,-78.0,861.0,0 days 00:00:00.000001531
1626,1654,2017-06-24,1736,23,1,-77.0,860.0,0 days 00:00:00.000001531
1627,1656,2017-06-25,1737,24,1,-78.0,861.0,0 days 00:00:00.000001532
1628,1657,2017-06-26,1738,24,1,-78.0,861.0,0 days 00:00:00.000001533
1629,1658,2017-06-27,1739,25,1,-77.0,861.0,0 days 00:00:00.000001534
1630,1662,2017-06-28,1740,25,1,-78.0,861.0,0 days 00:00:00.000001535
1631,1659,2017-06-29,1741,26,1,-78.0,863.0,0 days 00:00:00.000001536
1632,1661,2017-06-30,1742,26,1,-77.0,865.0,0 days 00:00:00.000001537
1633,1660,2017-07-02,1743,27,1,-78.0,863.0,0 days 00:00:00.000001538
1634,1663,2017-07-03,1744,27,1,-78.0,863.0,0 days 00:00:00.000001539
1635,1664,2017-07-04,1745,28,1,-78.0,865.0,0 days 00:00:00.000001540
1636,1665,2017-07-05,1746,28,1,-76.0,866.0,0 days 00:00:00.000001541
1637,1666,2017-07-06,1747,29,1,-79.0,866.0,0 days 00:00:00.000001542
1638,1668,2017-07-07,1748,29,1,-79.0,867.0,0 days 00:00:00.000001543
1639,1667,2017-07-08,1749,30,2,-76.0,867.0,0 days 00:00:00.000001543
1640,1669,2017-07-09,1750,30,2,-77.0,867.0,0 days 00:00:00.000001544
1641,1670,2017-07-10,1751,31,2,-78.0,867.0,0 days 00:00:00.000001545
1642,1671,2017-07-11,1752,31,2,-80.0,867.0,0 days 00:00:00.000001546
1643,1672,2017-07-12,1753,32,2,-76.0,868.0,0 days 00:00:00.000001547
1644,1673,2017-07-13,1754,32,2,-78.0,870.0,0 days 00:00:00.000001548
1645,1674,2017-07-14,1755,32,2,-77.0,870.0,0 days 00:00:00.000001549
1646,1675,2017-07-15,1756,33,2,-78.0,871.0,0 days 00:00:00.000001550
1647,1676,2017-07-16,1757,33,2,-78.0,871.0,0 days 00:00:00.000001550
1648,1677,2017-07-17,1758,34,2,-78.0,871.0,0 days 00:00:00.000001551
1649,1678,2017-07-18,1759,34,2,-77.0,871.0,0 days 00:00:00.000001552
1650,1679,2017-07-19,1760,35,2,-78.0,872.0,0 days 00:00:00.000001553
1651,1684,2017-07-20,1761,35,2,-77.0,872.0,0 days 00:00:00.000001554
1652,1687,2017-07-21,1762,36,2,-77.0,872.0,0 days 00:00:00.000001555
1653,1680,2017-07-22,1763,36,2,-78.0,873.0,0 days 00:00:00.000001556
1654,1682,2017-07-23,1764,37,2,-79.0,872.0,0 days 00:00:00.000001556
1655,1690,2017-07-24,1765,37,2,-77.0,873.0,0 days 00:00:00.000001557
1656,1688,2017-07-25,1766,38,2,-79.0,873.0,0 days 00:00:00.000001558
1657,1691,2017-07-26,1767,38,2,-77.0,874.0,0 days 00:00:00.000001559
1658,1683,2017-07-27,1768,39,2,-78.0,875.0,0 days 00:00:00.000001560
1659,1689,2017-07-28,1769,39,2,-76.0,875.0,0 days 00:00:00.000001561
1660,1686,2017-07-29,1770,39,2,-79.0,875.0,0 days 00:00:00.000001562
1661,1692,2017-07-30,1771,40,2,-79.0,876.0,0 days 00:00:00.000001562
1662,1681,2017-07-31,1772,40,2,-78.0,876.0,0 days 00:00:00.000001563
1663,1685,2017-08-01,1773,41,2,-78.0,876.0,0 days 00:00:00.000001564
1664,1693,2017-08-02,1774,41,2,-79.0,877.0,0 days 00:00:00.000001565
1665,1694,2017-08-03,1775,42,2,-80.0,877.0,0 days 00:00:00.000001566
1666,1696,2017-08-04,1776,42,2,-79.0,877.0,0 days 00:00:00.000001567
1667,1695,2017-08-05,1777,43,2,-79.0,877.0,0 days 00:00:00.000001568
1668,1697,2017-08-06,1778,43,2,-81.0,877.0,0 days 00:00:00.000001569
1669,1698,2017-08-07,1779,44,2,-78.0,878.0,0 days 00:00:00.000001569
1670,1699,2017-08-09,1780,44,2,-77.0,879.0,0 days 00:00:00.000001571
1671,1700,2017-08-10,1781,45,2,-78.0,879.0,0 days 00:00:00.000001572
1672,1701,2017-08-11,1782,45,2,-78.0,878.0,0 days 00:00:00.000001573
1673,1703,2017-08-12,1783,45,2,-79.0,879.0,0 days 00:00:00.000001574
1674,1702,2017-08-13,1784,46,2,-80.0,883.0,0 days 00:00:00.000001575
1675,1704,2017-08-14,1785,46,2,-77.0,881.0,0 days 00:00:00.000001575
1676,1705,2017-08-16,1787,47,2,-79.0,881.0,0 days 00:00:00.000001577
1677,1706,2017-08-17,1788,48,2,-79.0,881.0,0 days 00:00:00.000001578
1678,1708,2017-08-18,1789,48,2,-79.0,881.0,0 days 00:00:00.000001579
1679,1707,2017-08-19,1790,49,2,-81.0,882.0,0 days 00:00:00.000001580
1680,1709,2017-08-20,1791,49,2,-79.0,882.0,0 days 00:00:00.000001581
1681,1710,2017-08-21,1792,50,2,-80.0,883.0,0 days 00:00:00.000001581
1682,1711,2017-08-22,1793,50,2,-80.0,883.0,0 days 00:00:00.000001582
1683,1712,2017-08-23,1794,50,2,-80.0,883.0,0 days 00:00:00.000001583
1684,1714,2017-08-24,1795,51,2,-81.0,882.0,0 days 00:00:00.000001584
1685,1715,2017-08-25,1796,51,2,-80.0,883.0,0 days 00:00:00.000001585
1686,1713,2017-08-26,1797,52,2,-79.0,884.0,0 days 00:00:00.000001586
